id	filename	md5	size	state
47c6d03d-4158-4a47-93da-69eb62c051ac	47c6d03d-4158-4a47-93da-69eb62c051ac/55b6c83a-e489-421b-a6bd-b40babecfc1b.wxs.aliquot_ensemble_masked.maf.gz	b4e4fe12bcc177dcf5d2bce8076a7166	12224	validated
596776c7-446a-4d5c-84fb-e9df31d609de	596776c7-446a-4d5c-84fb-e9df31d609de/7af9f1cb-8b59-4a49-be68-c375ccd45fa3.wxs.aliquot_ensemble_masked.maf.gz	af952bec82c4b964dd15795790f59e15	11367	validated
c62c2f69-f3cf-4e63-b367-867eb196d8a0	c62c2f69-f3cf-4e63-b367-867eb196d8a0/78147e26-1842-41a2-91fb-94731b3fba33.wxs.aliquot_ensemble_masked.maf.gz	7669e9831162fd4253c771af3cfe9816	12093	validated
f441bced-372e-4d9c-b2d3-69248612d518	f441bced-372e-4d9c-b2d3-69248612d518/6e12457f-bbec-4443-8755-64e155332fd2.wxs.aliquot_ensemble_masked.maf.gz	da5a59b81dff354ad3facdb24f6db254	7947	validated
cd87126e-9f81-44e2-9679-64d1f2ba2ced	cd87126e-9f81-44e2-9679-64d1f2ba2ced/cb48715c-0d6c-48f7-98ff-af1acddd03cc.targeted_sequencing.aliquot_ensemble_masked.maf.gz	4a99203b1c61d248e875467b3a5fdb1f	5431	validated
70430a39-8190-499c-82e1-8e056b6dc328	70430a39-8190-499c-82e1-8e056b6dc328/12c9ec9c-a23f-4fd4-baab-aa6671161ac9.wxs.aliquot_ensemble_masked.maf.gz	4cb8b965d97b3494e97bd67f7ccc269e	1143	validated
9f4a274b-ceb0-4804-a129-5f63aa4fd29a	9f4a274b-ceb0-4804-a129-5f63aa4fd29a/56d7c17e-4046-4e8f-a845-a4c5fee02dff.wxs.aliquot_ensemble_masked.maf.gz	162ff70f985f48b6789f03f786309e83	21054	validated
8576aa4f-60d7-487c-9b24-cf7bf9755212	8576aa4f-60d7-487c-9b24-cf7bf9755212/927240ac-148d-4c86-8685-8f9430781359.wxs.aliquot_ensemble_masked.maf.gz	1980dcdd6d5f6f16fb62925825c1fe94	10225	validated
3c10834e-5d46-43b4-9d98-58ec84b48423	3c10834e-5d46-43b4-9d98-58ec84b48423/d4d7c1f4-a95e-4c48-b077-133bf34acb5d.targeted_sequencing.aliquot_ensemble_masked.maf.gz	4bb5c25aae871e88dbe3c078eb2ee520	5913	validated
6b03969c-a6c4-4935-9421-6b30a70d6a2d	6b03969c-a6c4-4935-9421-6b30a70d6a2d/091465aa-a2ff-4873-b16c-573be14804ec.wxs.aliquot_ensemble_masked.maf.gz	aae1fb5b3d809dd8cc023704836be0e9	1141	validated
2e84a926-879c-4120-98a6-d3a32190d6e4	2e84a926-879c-4120-98a6-d3a32190d6e4/84a19db6-bbbe-4f56-8d71-9b0d86b2581f.wxs.aliquot_ensemble_masked.maf.gz	cb54853a74e9a3d1e7ea92035f77b266	32552	validated
ef38679f-7d95-4e60-9d33-d098fc817e7c	ef38679f-7d95-4e60-9d33-d098fc817e7c/f42fe061-4f6e-4a79-b0e5-8d5c32f819ac.wxs.aliquot_ensemble_masked.maf.gz	824a2878d58720b8cb649128ce0a2f4d	3476	validated
bc9e8bde-fe8b-4042-abdf-f93905957c16	bc9e8bde-fe8b-4042-abdf-f93905957c16/fada1149-7bc5-477c-aef5-28bf73b33322.wxs.aliquot_ensemble_masked.maf.gz	1d13d7d2d682c1d1d677f5a19a50444f	10146	validated
4614807a-86ab-426c-9eb4-1a78102e75e6	4614807a-86ab-426c-9eb4-1a78102e75e6/15f74edc-fde1-4f27-8baf-d707d45c3e41.targeted_sequencing.aliquot_ensemble_masked.maf.gz	609bc4ab86b394731eeafcde6406613c	9896	validated
87d3ee42-a4f0-44e7-a15d-1fe4546173c7	87d3ee42-a4f0-44e7-a15d-1fe4546173c7/0422a840-45db-453f-b90c-b7e665acf6a7.wxs.aliquot_ensemble_masked.maf.gz	688750779848c3050c8b969e76442004	9412	validated
0a2d520b-0fc9-4026-b36d-89a1fbdb8e99	0a2d520b-0fc9-4026-b36d-89a1fbdb8e99/a800fadd-3810-45d3-9b7b-deebd727b34a.wxs.aliquot_ensemble_masked.maf.gz	b57c0a5dd8b6c83c4752731ff778dbc4	23839	validated
6a1b5319-8b32-4f26-9630-0811f70b68ae	6a1b5319-8b32-4f26-9630-0811f70b68ae/ca21b1f3-e527-4d40-baaf-4fa1e7d28978.wxs.aliquot_ensemble_masked.maf.gz	0bdb73fe60a7ca7dffbac6ad350cc3b3	8477	validated
6dc1220c-821c-4a58-b8ed-abd987cc67eb	6dc1220c-821c-4a58-b8ed-abd987cc67eb/a544e403-347e-47c6-902b-f7561809aa8c.targeted_sequencing.aliquot_ensemble_masked.maf.gz	3533105ecc9297d4d9584eb2f043d2dc	3835	validated
25f7678f-c0f6-4efc-b544-0fee6ce88d47	25f7678f-c0f6-4efc-b544-0fee6ce88d47/9eccc9ed-18dc-4628-90c9-01ebb6cca4b5.wxs.aliquot_ensemble_masked.maf.gz	7aee0ec4237079884290f54469035bcc	2261	validated
513c9053-f5e8-4ee1-8a7c-fbf747bf88e5	513c9053-f5e8-4ee1-8a7c-fbf747bf88e5/e81f608e-5b0e-40d1-b8fc-adb60cdaf84f.wxs.aliquot_ensemble_masked.maf.gz	23dfccb1b6b8229df959fbc1dd0ec2e4	7221	validated
c4178591-62e6-4746-a89e-cb3ec105e8cc	c4178591-62e6-4746-a89e-cb3ec105e8cc/2177bf1e-9a33-4014-8afc-479224c9f14a.targeted_sequencing.aliquot_ensemble_masked.maf.gz	2206ec32edf19c9a94bc5b3b2b4fb7a9	4443	validated
764d5697-66d7-4ece-b864-e7d8cb005343	764d5697-66d7-4ece-b864-e7d8cb005343/b247c0f4-9e24-4a2a-86b4-5693ada0d6f2.wxs.aliquot_ensemble_masked.maf.gz	c02b71c82a02b9c754afd8a8313075fb	15558	validated
0999d4ce-f0de-45a1-8858-72765271f38f	0999d4ce-f0de-45a1-8858-72765271f38f/4d9e5236-2158-4b22-9044-98042c204802.targeted_sequencing.aliquot_ensemble_masked.maf.gz	d98d5881a4937aa1497b5eb0cea631a9	5235	validated
30cbb010-f803-42fe-8b69-fa34e12deaaf	30cbb010-f803-42fe-8b69-fa34e12deaaf/8623fa6f-ca39-41e1-851a-c2f2d83fa70a.wxs.aliquot_ensemble_masked.maf.gz	ec9590a53a6891833ba536929bfbf0bc	14501	validated
51d3c96e-a65f-489e-8d6b-bc5f568cfe84	51d3c96e-a65f-489e-8d6b-bc5f568cfe84/87eaa351-c3d7-46f6-96c5-9ffd199b1189.wxs.aliquot_ensemble_masked.maf.gz	6f64ddb28d27c0d11785e7ce801e00ce	47269	validated
f950f59a-9137-4bb2-9841-b4630fdf5dfe	f950f59a-9137-4bb2-9841-b4630fdf5dfe/ee30699f-a02e-470b-8801-1503a6b3e59c.wxs.aliquot_ensemble_masked.maf.gz	2636bcec56a6100ba997c61c9d7158e9	10985	validated
66a56595-dbef-46d5-8def-1f0697fa3513	66a56595-dbef-46d5-8def-1f0697fa3513/5789d365-9bbc-43f3-8643-615ee46784a4.wxs.aliquot_ensemble_masked.maf.gz	5297de8c7820a05d94a7a0c1a837945d	12353	validated
c5e97f8f-1cb2-4ae4-9b93-9b82dac0f5b6	c5e97f8f-1cb2-4ae4-9b93-9b82dac0f5b6/e66b17e8-80d6-4e23-bc5f-6463c63e0f88.targeted_sequencing.aliquot_ensemble_masked.maf.gz	dac13e64cc6dc4a5529923d528ed94a1	4177	validated
07870e86-a314-479e-8295-90c62232ff2c	07870e86-a314-479e-8295-90c62232ff2c/e37ab7a9-8b9a-46ce-ac8a-e28a5f512eeb.wxs.aliquot_ensemble_masked.maf.gz	f51824371fedb8aa6504b07adf4cb52a	16262	validated
cab7cdf3-dc9d-45ed-b54e-f26f6bbfed45	cab7cdf3-dc9d-45ed-b54e-f26f6bbfed45/36d6f7cc-268f-4de7-91d1-1843f336b3f8.targeted_sequencing.aliquot_ensemble_masked.maf.gz	5b51690befb730afe926ff8a776d3049	3246	validated
32f1abcd-390d-41b2-913f-5495e611d650	32f1abcd-390d-41b2-913f-5495e611d650/52e8c68d-f212-422f-8a1d-49c160b0fb29.targeted_sequencing.aliquot_ensemble_masked.maf.gz	ad3abf3ac05330c0c6e62daa42041234	2389	validated
3b49dfaf-f338-4546-82b2-292b6ac51999	3b49dfaf-f338-4546-82b2-292b6ac51999/054cc81a-2abc-494b-8653-25a6ce77d599.wxs.aliquot_ensemble_masked.maf.gz	ce1cb69d3a2179ad5339d82f8c879b31	12642	validated
d0a19275-de58-4ecb-833a-c63046fc4bcc	d0a19275-de58-4ecb-833a-c63046fc4bcc/3117d62c-ee1c-4295-b6d5-256654618ccb.wxs.aliquot_ensemble_masked.maf.gz	ec3331e11e0f3709971fc8b028e84e44	16360	validated
c44259dd-4638-4b2a-ad2b-4371ea63bc34	c44259dd-4638-4b2a-ad2b-4371ea63bc34/9ec3ada2-3e72-4e48-a473-d542b01f3054.wxs.aliquot_ensemble_masked.maf.gz	6ae6f206e2026a3ee3280c7e7f2e0473	9987	validated
d55ce330-654e-486a-8902-22c1ef506800	d55ce330-654e-486a-8902-22c1ef506800/d9b9ee3b-19d2-41b2-8fbe-dacbad1dbb3a.targeted_sequencing.aliquot_ensemble_masked.maf.gz	2500ae0b69dbc46bcde2c8303e6e35fe	2065	validated
90730caf-5c60-4450-9fe1-8ca568104057	90730caf-5c60-4450-9fe1-8ca568104057/f6a46582-08e5-4cdc-a11c-ecccce020204.wxs.aliquot_ensemble_masked.maf.gz	882e08f4f91d6e057cb966c7e5558520	4623	validated
7cb5a894-efd6-4411-a232-f951797c9564	7cb5a894-efd6-4411-a232-f951797c9564/4a20a1d6-8e6f-4f40-add8-7456d1cec247.targeted_sequencing.aliquot_ensemble_masked.maf.gz	f3fa1cdb0aa6275954f42a4ee61565b5	4442	validated
709f07fd-885b-4058-b787-739bfe34aac8	709f07fd-885b-4058-b787-739bfe34aac8/d3507a16-a889-4ee9-8fee-15ffa4b027af.wxs.aliquot_ensemble_masked.maf.gz	b458aa1662cc4047a277a8d5d2b0cdd9	12087	validated
0f523416-5f21-4c16-a177-6c75360630bb	0f523416-5f21-4c16-a177-6c75360630bb/7af98994-b77f-4e6e-853b-dfa25621024a.targeted_sequencing.aliquot_ensemble_masked.maf.gz	8494111cedfb41cdef06598a149d34dc	6493	validated
ad4af434-dc1e-44e0-add5-d223246598f3	ad4af434-dc1e-44e0-add5-d223246598f3/7a36bf9f-9e52-4a68-a55e-205b42610457.wxs.aliquot_ensemble_masked.maf.gz	20fa374fde7a0dbf0409cac3d9ca410d	36544	validated
0d1bddc0-2192-4196-ac3a-09e5e6219d06	0d1bddc0-2192-4196-ac3a-09e5e6219d06/8130665a-78e4-44d2-874e-8930168e8f61.wxs.aliquot_ensemble_masked.maf.gz	d22bbc1bc329c67d5cf3f1b3125ffd2f	13995	validated
821765d3-a03a-443f-9ce2-8faf0f2294fc	821765d3-a03a-443f-9ce2-8faf0f2294fc/7089d196-5a0b-4216-a447-0e5c76fd734d.targeted_sequencing.aliquot_ensemble_masked.maf.gz	d79685dd6d264aed1749da2d4a2a8603	3702	validated
4a52d26d-8272-44bb-8518-613fa81877dc	4a52d26d-8272-44bb-8518-613fa81877dc/76d4432e-e53f-4730-a4da-0b07b7ed3f88.wxs.aliquot_ensemble_masked.maf.gz	21e673a016758f027c5bb167e339c596	16923	validated
67528542-aba4-4ac0-9c9e-a1dfabd82d48	67528542-aba4-4ac0-9c9e-a1dfabd82d48/737f251c-aee4-481a-8bd1-0e3976f39621.wxs.aliquot_ensemble_masked.maf.gz	1a78236d67a5b267bf161c0a03387c01	17020	validated
62bc0b7c-4ca3-47b3-95b5-98f7658341f9	62bc0b7c-4ca3-47b3-95b5-98f7658341f9/25684758-85e4-41b0-a9ee-2f5cd54bb45d.targeted_sequencing.aliquot_ensemble_masked.maf.gz	cc9f63ede479554484cc4fbedc0a557f	6773	validated
