id	filename	md5	size	state
8c37f397-474c-4c27-a785-0eeae35f6029	8c37f397-474c-4c27-a785-0eeae35f6029/a2ca7280-debc-4500-8267-465c0e76d9b4.wxs.aliquot_ensemble_masked.maf.gz	e81007d08e0d29b54d7e6eb58781d20d	14496	validated
177b34b0-9914-4879-8dc2-a8ac7ac1ca00	177b34b0-9914-4879-8dc2-a8ac7ac1ca00/8c8d274d-9da0-44bc-b3c4-e221c63a4263.wxs.aliquot_ensemble_masked.maf.gz	e35a4543f808602b1f0e94b6cff16bc9	8036	validated
cf13bd59-187d-4865-91bf-be9ad6e11641	cf13bd59-187d-4865-91bf-be9ad6e11641/b6330dbc-5add-4c89-a44d-f944d17e0816.wxs.aliquot_ensemble_masked.maf.gz	eddec83ef7c8029a789b34a7a0f109d7	4464	validated
7d0199f5-b267-48cc-b108-51a8933c0bf0	7d0199f5-b267-48cc-b108-51a8933c0bf0/208a5cdf-30c4-43c2-9446-c69add56c71a.wxs.aliquot_ensemble_masked.maf.gz	60a1bc1cbfefccdfdb00cb283b34d26f	4404	validated
93a55e47-e0f1-4c07-bd1f-ec20e17ea258	93a55e47-e0f1-4c07-bd1f-ec20e17ea258/a36c7666-dd5e-4a2b-985e-b53743e84487.wxs.aliquot_ensemble_masked.maf.gz	eea6060105bef8480318c4ab690e6f56	4727	validated
6cf348f9-04e7-4226-9f08-23ef19725ea7	6cf348f9-04e7-4226-9f08-23ef19725ea7/3f78a18d-93c3-4dbc-9690-78c0b82f8d13.wxs.aliquot_ensemble_masked.maf.gz	a494b7d3f04856d410716faadcf333aa	7330	validated
dffe8832-c84d-4cb8-8c2c-bfc710fbac2f	dffe8832-c84d-4cb8-8c2c-bfc710fbac2f/86aa6190-88fc-40fb-9bfa-669298143a5b.wxs.aliquot_ensemble_masked.maf.gz	a3b6242f2115d8422d0d883ed4c53d60	3835	validated
8e96f3dc-73fe-488b-a8df-2dfe43922b38	8e96f3dc-73fe-488b-a8df-2dfe43922b38/97e4724a-d886-4950-8b81-4f979417a70d.wxs.aliquot_ensemble_masked.maf.gz	125e34bf745e4c42bd93c656f881f0ad	5032	validated
6920a3b3-2f41-44cc-b920-f6d7cc317039	6920a3b3-2f41-44cc-b920-f6d7cc317039/5c4dd791-1186-47aa-bf3f-347f2c626a43.wxs.aliquot_ensemble_masked.maf.gz	3ce76b4528fe5e8eb6483835d858233b	2685	validated
fb1b87b0-1211-4afa-9083-9e92bdb64dba	fb1b87b0-1211-4afa-9083-9e92bdb64dba/389b8ffa-d928-4768-82b9-39a769aa644d.wxs.aliquot_ensemble_masked.maf.gz	1bed3f41c4489e6071acd6adb9e8732f	5333	validated
1b404237-76f1-4199-9cad-3790cc5ff063	1b404237-76f1-4199-9cad-3790cc5ff063/b1ecad0e-110b-4f9f-94f3-c23897ea4ddc.wxs.aliquot_ensemble_masked.maf.gz	e26c6b9eb148a2d92bb1e0ac7c9ab8cc	6892	validated
